# ACTS Test Suite Generation: Thu Jul 22 15:11:19 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 20
# Maximum number of values per parameter: 128
# Number of configurations: 4227
checking_status,duration,credit_history,purpose,credit_amount,saving_status,emplyoment,installment_commintment,sex,other_parties,residence,property_magnitude,age,other_emplyoment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
3,72,2,3,53,4,4,2,0,2,2,1,6,2,2,2,4,1,2,1
1,4,4,1,54,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,54,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,54,1,3,1,1,2,2,2,4,2,2,1,3,1,1,1
4,7,2,4,54,2,4,2,0,2,3,3,5,2,2,2,4,2,1,1
4,8,3,5,54,3,5,2,1,1,1,2,6,2,1,1,3,2,2,2
1,9,2,6,54,3,1,3,0,2,4,4,7,2,3,2,4,1,2,2
4,10,4,8,54,2,3,1,0,3,1,4,1,2,2,1,4,2,2,1
3,11,4,9,54,4,4,3,1,3,3,3,4,1,3,1,1,2,1,2
1,12,4,10,54,4,4,1,0,3,3,2,6,3,1,1,1,2,2,2
2,13,2,0,54,4,5,4,0,3,1,4,3,1,1,1,4,2,2,2
4,14,3,4,54,1,3,2,0,3,2,2,1,2,3,1,3,1,1,2
3,15,4,3,54,5,1,3,1,1,2,3,5,3,2,3,1,2,1,1
3,16,0,10,54,4,1,3,1,1,1,4,6,2,3,3,4,1,2,2
2,18,1,2,54,3,1,1,1,2,1,4,6,2,1,3,2,2,2,2
1,20,2,5,54,4,5,2,0,1,3,2,7,2,3,1,1,2,2,2
2,21,3,3,54,4,2,1,0,2,4,3,1,3,3,3,3,1,2,1
1,22,4,0,54,2,3,4,0,2,3,3,6,1,1,2,4,2,1,1
4,24,1,9,54,4,5,1,1,2,2,3,1,2,2,1,4,2,1,1
2,26,2,3,54,2,3,2,1,1,4,4,2,3,1,3,1,1,2,1
3,27,0,1,54,3,3,1,0,2,4,1,6,2,3,4,1,1,2,1
4,28,0,4,54,2,4,2,0,3,2,3,6,2,1,4,3,1,2,2
3,30,1,4,54,1,4,1,0,3,2,4,7,3,1,2,2,1,2,1
1,33,1,2,54,3,5,2,1,2,4,1,6,1,1,2,2,2,2,2
1,36,2,5,54,4,3,1,0,1,4,2,1,2,3,3,4,2,1,2
2,39,2,10,54,4,4,2,0,3,2,3,1,2,2,2,1,1,2,1
2,40,4,1,54,1,1,2,1,1,4,2,6,2,1,3,1,1,1,1
3,42,3,1,54,5,4,2,0,1,3,3,5,3,3,2,1,2,2,1
3,45,3,6,54,5,5,1,0,1,4,2,2,3,3,3,3,2,2,1
2,47,1,8,54,4,5,4,0,1,2,3,4,3,1,3,3,1,1,2
2,48,0,6,54,5,4,2,1,1,1,2,2,1,1,4,3,1,1,2
1,54,3,6,54,5,2,1,1,3,4,2,6,2,3,4,2,2,2,1
2,60,4,5,54,2,3,4,1,3,1,2,3,2,1,4,4,1,1,2
4,72,4,9,54,4,3,2,1,2,2,4,1,1,1,1,2,1,2,2
1,4,4,1,55,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,55,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,55,1,3,1,0,2,2,2,4,2,2,1,3,1,1,2
4,7,2,4,55,2,4,2,1,1,3,3,5,3,2,2,4,1,1,2
2,8,3,5,55,3,5,2,1,1,2,2,6,3,1,1,3,2,1,2
4,9,4,6,55,2,2,1,1,2,3,3,7,1,3,2,2,2,2,1
3,10,2,8,55,3,2,4,1,2,1,3,1,3,2,2,1,1,2,2
2,11,0,9,55,4,1,4,1,3,1,1,3,1,3,1,1,2,2,2
3,12,4,10,55,5,5,1,1,3,4,4,4,2,1,2,4,1,1,1
2,13,4,0,55,3,3,1,1,2,3,3,2,2,1,4,4,1,2,1
3,14,1,10,55,5,3,1,1,1,2,2,2,3,2,3,4,1,2,2
1,15,3,9,55,1,1,1,1,2,3,1,5,2,1,1,4,2,1,1
3,16,4,6,55,2,1,4,1,1,4,1,2,2,2,2,1,2,2,2
2,18,3,1,55,5,4,3,0,1,3,4,3,1,3,1,4,1,1,2
1,20,0,3,55,4,3,4,1,1,1,4,4,1,3,4,2,2,1,2
1,21,1,8,55,3,5,2,1,2,2,3,1,3,3,1,1,2,2,2
4,22,4,2,55,2,4,1,1,2,3,2,5,1,3,3,2,2,2,2
2,24,4,8,55,5,2,1,1,2,2,3,4,3,1,1,3,1,1,2
2,26,4,4,55,5,3,3,0,1,3,4,6,2,1,2,3,2,2,1
1,27,0,1,55,3,2,4,0,2,4,1,2,2,2,2,4,2,1,1
4,28,2,3,55,1,2,4,1,2,3,3,3,3,2,3,1,1,2,1
1,30,1,10,55,4,5,1,1,2,4,1,1,1,2,3,1,2,1,1
3,33,0,2,55,2,5,4,1,2,4,3,3,3,2,4,4,2,2,2
2,36,0,3,55,5,1,1,1,1,2,3,2,3,1,3,2,1,2,1
1,39,4,3,55,1,4,4,0,3,4,4,2,3,3,3,1,2,2,1
4,40,2,8,55,5,2,1,0,2,2,2,5,1,3,1,3,1,2,2
2,42,0,6,55,1,3,4,1,3,1,3,1,1,2,4,1,2,1,2
1,45,2,10,55,4,5,1,1,3,1,2,4,3,2,3,4,2,2,2
1,47,1,5,55,3,5,1,1,3,3,3,5,3,2,1,1,1,2,2
2,48,1,4,55,5,1,3,1,3,4,4,7,1,1,1,3,1,1,1
3,54,4,2,55,2,4,2,1,1,1,4,2,2,3,3,1,2,2,1
3,60,3,0,55,2,1,4,0,1,1,2,5,2,1,3,3,2,2,1
4,72,0,8,55,2,4,1,1,2,3,2,2,1,3,4,1,1,1,2
1,4,4,1,57,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,57,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,57,1,3,1,0,2,2,2,4,2,2,1,3,1,2,1
4,7,2,4,57,2,4,2,0,1,3,3,5,1,2,2,4,1,1,1
3,8,3,5,57,3,5,4,0,3,3,2,6,3,3,2,1,1,2,1
1,9,0,6,57,3,3,1,1,3,1,3,7,2,2,4,3,2,2,2
2,10,1,8,57,5,2,3,0,3,1,4,1,3,2,2,1,2,2,1
2,11,3,9,57,4,5,3,1,3,2,3,4,1,1,2,2,1,1,2
4,12,4,10,57,2,4,4,1,2,3,4,3,1,1,4,2,1,1,2
4,13,1,0,57,1,4,3,1,2,3,1,6,2,2,3,1,1,1,2
3,14,0,2,57,4,1,3,0,2,4,3,3,3,1,1,4,1,2,1
4,15,0,2,57,2,3,2,1,1,3,4,3,2,3,3,3,1,1,2
4,16,0,0,57,1,1,4,1,2,3,1,5,1,2,4,3,1,2,2
2,18,4,3,57,5,5,3,0,1,3,3,4,3,1,3,2,1,1,1
1,20,1,4,57,3,3,3,1,2,1,2,4,2,1,2,4,1,2,2
2,21,2,0,57,4,4,1,0,3,4,4,1,2,1,4,3,2,2,1
2,22,1,1,57,4,2,1,1,1,4,4,3,3,1,3,4,2,1,1
3,24,1,4,57,5,5,3,0,1,1,1,4,1,1,1,2,1,2,2
1,26,3,10,57,1,5,1,0,2,1,1,1,2,2,3,2,2,2,1
2,27,1,5,57,2,1,2,1,2,4,1,5,1,1,1,1,1,1,2
4,28,0,0,57,3,2,4,1,1,2,1,1,1,2,2,2,2,2,2
2,30,1,4,57,5,1,3,0,3,3,2,5,1,1,1,3,2,2,1
4,33,4,3,57,2,1,3,1,3,4,2,6,3,1,3,1,2,1,2
4,36,2,9,57,5,2,4,1,1,1,2,6,2,2,3,3,1,1,2
4,39,4,8,57,4,1,4,0,2,1,2,6,1,3,1,1,2,1,1
1,40,0,8,57,4,3,2,0,2,3,4,4,2,1,4,4,1,1,2
4,42,3,5,57,1,2,3,1,2,1,3,2,3,1,3,3,2,1,1
4,45,1,5,57,1,3,2,1,2,1,1,3,1,2,4,4,2,2,1
4,47,2,10,57,5,2,3,0,1,4,3,7,1,1,2,3,1,2,1
4,48,1,2,57,5,3,3,1,2,3,3,6,1,3,4,2,2,2,1
3,54,1,5,57,3,3,2,1,3,1,1,5,3,2,4,2,2,2,2
2,60,1,1,57,2,1,4,1,1,4,4,1,3,1,4,1,1,2,1
2,72,3,0,57,3,1,3,1,3,4,4,5,3,3,1,1,2,1,1
1,4,4,1,58,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,58,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,58,1,3,1,0,2,2,2,4,2,2,1,3,1,1,1
4,7,2,4,58,2,4,2,0,3,3,3,5,3,2,2,4,1,1,2
2,8,3,5,58,3,5,1,0,2,3,2,6,2,3,1,3,1,2,2
3,9,0,6,58,4,1,3,0,2,3,3,7,2,2,1,1,2,1,1
2,10,0,8,58,4,5,1,0,1,1,1,1,1,3,4,1,1,2,2
3,11,3,9,58,5,5,2,0,1,4,4,5,3,2,3,1,1,2,1
3,12,2,10,58,3,3,4,0,2,3,4,2,2,2,2,2,1,1,1
4,13,2,0,58,5,4,2,1,1,4,2,5,1,3,3,3,1,1,2
3,14,2,6,58,4,4,4,0,3,3,4,3,3,3,3,1,1,2,1
4,15,0,8,58,1,2,4,1,3,4,4,4,1,2,3,4,1,2,1
2,16,3,0,58,2,4,1,0,3,1,1,4,3,3,3,1,1,2,2
4,18,1,4,58,4,5,4,0,2,1,2,7,3,3,3,4,2,2,2
4,20,1,1,58,4,5,2,1,3,1,4,7,1,2,4,3,2,1,1
4,21,2,1,58,3,4,1,0,1,3,4,4,3,2,2,1,1,1,1
1,22,2,4,58,3,1,1,1,2,4,4,4,2,3,3,2,1,2,2
4,24,2,1,58,5,2,3,0,3,2,3,3,3,2,1,3,1,1,2
1,26,4,10,58,3,4,2,1,2,2,4,5,1,2,2,2,2,2,1
4,27,3,5,58,4,2,4,0,1,4,2,3,1,1,2,1,2,2,2
2,28,1,0,58,1,2,4,1,3,3,1,2,2,2,3,4,2,2,2
4,30,4,9,58,1,5,1,0,2,1,4,7,3,2,4,4,2,1,1
3,33,1,4,58,3,4,3,0,1,1,4,5,1,2,2,3,2,2,2
4,36,2,8,58,4,1,2,1,2,1,4,1,3,1,1,1,2,1,1
2,39,3,1,58,3,5,2,0,2,3,1,5,3,3,4,3,2,1,1
3,40,3,4,58,3,4,1,1,1,1,4,2,3,3,3,3,1,2,2
2,42,0,9,58,2,4,2,0,2,2,2,4,1,2,1,3,1,2,1
3,45,3,5,58,5,4,2,1,3,2,4,4,2,2,4,2,2,2,1
4,47,1,9,58,2,1,3,1,2,4,4,5,3,3,3,1,2,2,1
2,48,0,6,58,1,1,3,0,2,4,2,6,3,2,2,3,1,1,1
4,54,3,8,58,2,3,3,0,3,3,3,1,1,2,1,2,1,2,2
4,60,3,10,58,5,4,4,0,2,1,1,1,1,2,3,4,1,1,1
3,72,4,1,58,5,1,4,0,3,2,3,2,2,3,1,2,1,1,2
1,4,4,1,59,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,59,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,59,1,3,1,0,2,2,2,4,2,2,1,3,2,2,2
4,7,2,4,59,2,4,2,1,3,3,3,5,1,2,2,4,2,2,2
2,8,3,5,59,3,5,4,0,1,4,2,6,3,2,4,3,1,2,2
3,9,1,6,59,3,4,3,1,1,3,3,7,2,1,3,3,1,1,2
1,10,2,8,59,4,4,4,0,3,4,2,1,1,1,1,2,2,1,2
3,11,4,9,59,2,5,2,1,3,4,4,5,1,2,1,1,2,2,1
3,12,0,10,59,4,2,1,0,1,4,4,5,3,2,2,3,1,2,1
2,13,4,0,59,2,4,1,0,1,2,4,2,1,3,1,4,1,2,1
2,14,4,5,59,1,4,2,1,3,1,4,2,2,1,2,1,1,2,1
1,15,4,2,59,3,2,2,1,2,2,4,1,3,2,1,3,2,2,2
1,16,4,9,59,3,5,1,0,1,1,4,5,2,3,1,4,1,2,2
2,18,0,6,59,4,1,2,1,3,4,1,1,3,1,2,2,2,1,2
1,20,1,4,59,2,4,1,1,1,4,4,3,1,2,2,1,2,2,1
4,21,1,0,59,2,1,4,1,3,4,4,4,1,2,1,1,1,2,2
2,22,2,1,59,1,5,4,1,2,4,4,4,2,3,1,1,2,2,2
1,24,3,9,59,4,1,3,1,2,1,1,7,2,2,2,1,2,1,2
4,26,3,5,59,4,3,3,1,3,1,3,5,1,3,3,4,1,2,2
3,27,0,1,59,5,3,1,0,2,4,1,1,3,3,2,2,2,2,2
1,28,1,4,59,1,2,1,1,3,3,4,6,2,2,1,1,1,1,1
4,30,4,3,59,1,5,3,0,2,3,3,6,1,2,4,4,2,1,1
4,33,2,4,59,3,5,1,0,3,4,2,1,2,1,4,1,1,1,2
3,36,0,4,59,2,3,3,0,2,4,3,4,1,1,1,3,1,1,1
2,39,1,0,59,2,3,1,0,2,3,3,2,2,2,2,3,1,1,2
1,40,0,4,59,2,2,2,0,3,3,2,3,3,3,2,4,2,2,1
2,42,3,4,59,1,5,3,0,1,1,3,1,1,2,2,3,2,1,1
2,45,0,0,59,2,2,4,1,1,3,1,1,3,1,4,3,2,2,2
4,47,4,1,59,5,4,4,0,1,1,2,3,1,2,1,3,1,2,1
3,48,1,2,59,1,4,4,0,1,2,4,4,3,1,4,2,2,2,1
3,54,4,2,59,5,3,1,1,1,1,2,3,3,1,2,4,1,2,1
2,60,3,4,59,2,4,3,1,2,3,3,7,1,3,1,3,1,2,2
1,72,2,9,59,2,5,2,1,2,1,1,7,2,1,3,3,1,1,2
1,4,4,1,60,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,60,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,60,1,3,1,1,2,2,2,4,2,2,1,3,1,1,1
4,7,2,4,60,2,4,2,1,3,3,3,5,1,3,2,4,1,2,1
4,8,3,5,60,3,5,2,0,3,1,1,6,2,3,4,3,1,1,2
3,9,2,6,60,5,4,1,0,3,3,3,7,2,1,3,4,2,1,2
2,10,0,8,60,1,4,1,1,2,2,2,1,3,2,4,2,1,2,2
1,11,2,9,60,5,4,1,0,2,1,1,2,1,1,1,4,2,1,1
1,12,2,10,60,1,5,1,1,2,4,3,3,3,1,1,3,1,1,2
1,13,1,0,60,3,4,1,1,2,3,1,7,3,3,3,1,2,1,1
4,14,1,6,60,1,3,1,0,3,1,4,7,2,2,3,4,2,2,2
2,15,4,1,60,5,5,1,1,1,1,4,6,2,1,2,3,2,1,1
2,16,3,3,60,3,3,2,0,1,3,4,4,3,2,1,4,1,2,2
3,18,1,8,60,3,2,3,1,2,3,2,2,2,2,3,3,1,1,1
4,20,4,4,60,5,2,1,1,2,2,1,4,3,1,4,2,1,1,1
3,21,0,10,60,1,2,4,0,1,4,3,5,1,2,2,1,1,1,1
1,22,0,8,60,5,1,4,1,3,4,2,7,3,1,3,1,1,1,1
1,24,3,9,60,1,5,3,0,1,2,3,6,2,1,3,2,1,2,1
1,26,3,9,60,5,1,4,1,2,3,1,4,2,1,4,3,2,2,2
4,27,3,9,60,5,4,1,0,2,2,1,7,3,2,3,1,1,2,1
1,28,3,2,60,5,3,4,0,3,1,4,7,1,3,4,1,2,2,1
1,30,2,6,60,5,3,3,0,3,3,3,2,2,2,3,4,2,1,2
3,33,1,5,60,5,3,3,0,3,1,4,6,3,3,1,4,1,1,1
3,36,0,9,60,1,3,4,1,1,3,1,5,1,3,3,2,1,2,1
1,39,4,4,60,5,3,4,0,1,4,2,5,1,1,2,1,1,2,1
4,40,3,3,60,1,3,4,1,2,2,2,7,1,3,3,4,2,1,1
2,42,3,1,60,4,3,3,0,2,3,2,6,3,2,2,1,1,2,1
4,45,0,4,60,3,4,3,0,2,1,2,7,1,3,4,2,1,2,2
2,47,2,6,60,4,5,2,1,2,3,3,6,1,3,2,2,2,2,2
1,48,4,0,60,2,4,3,1,3,2,3,1,3,3,4,1,2,2,2
2,54,0,6,60,4,1,4,0,3,3,4,5,3,1,3,1,2,2,2
2,60,4,2,60,5,4,3,1,1,4,4,2,2,1,4,4,2,1,2
3,72,4,9,60,4,3,3,0,3,3,2,1,2,2,3,3,1,1,2
1,4,4,1,61,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,61,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,61,1,3,1,1,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,61,2,4,2,1,3,3,3,5,3,1,2,4,1,1,2
2,8,3,5,61,3,5,1,0,3,1,1,6,3,1,3,3,2,2,1
4,9,3,6,61,2,1,1,1,2,1,2,7,3,2,4,3,2,1,1
3,10,0,8,61,2,1,2,0,3,2,1,1,2,3,3,4,1,1,2
3,11,0,9,61,2,5,1,0,2,3,4,6,3,2,3,3,2,1,1
3,12,1,10,61,2,3,4,0,1,2,2,5,3,3,2,2,2,2,2
1,13,1,0,61,1,3,2,1,3,4,2,4,3,1,4,3,2,1,1
2,14,3,4,61,1,5,3,1,2,1,4,1,1,3,1,4,2,1,1
2,15,0,4,61,2,5,1,1,2,4,4,2,1,2,2,3,2,2,2
3,16,0,3,61,4,3,4,1,2,1,3,1,3,2,4,2,2,2,1
4,18,0,0,61,4,5,3,0,1,2,3,6,3,3,1,4,2,1,1
4,20,4,1,61,1,2,4,0,1,2,3,2,3,3,3,1,1,2,1
1,21,4,9,61,4,4,3,0,1,2,3,1,2,1,4,4,1,2,1
4,22,2,10,61,2,2,4,1,1,3,4,2,2,2,3,2,1,2,1
3,24,2,6,61,2,2,1,0,3,3,4,7,3,3,4,3,1,2,1
4,26,3,5,61,1,3,4,1,3,2,4,7,1,1,4,2,1,2,2
3,27,0,9,61,3,4,4,0,1,2,3,7,1,1,1,2,2,2,1
4,28,3,3,61,5,1,2,0,3,1,4,4,2,2,1,4,2,2,2
2,30,1,3,61,2,4,1,1,2,4,1,1,2,2,3,1,1,1,2
4,33,1,9,61,3,4,4,1,3,2,1,7,1,3,1,2,1,1,2
3,36,2,1,61,4,4,4,0,1,3,4,5,3,2,2,2,2,2,1
1,39,1,6,61,3,2,2,0,1,2,3,6,2,3,4,4,1,1,2
4,40,2,2,61,2,5,4,1,3,3,3,4,2,2,1,1,2,1,2
1,42,1,1,61,4,2,3,0,1,3,4,7,2,3,3,1,1,2,1
1,45,0,10,61,3,1,4,1,2,4,4,1,2,1,2,3,2,1,1
1,47,0,6,61,1,2,4,1,2,2,2,3,1,3,4,2,1,2,1
3,48,1,5,61,2,2,1,0,2,3,1,3,3,1,3,3,1,2,1
1,54,2,9,61,4,1,3,1,3,4,3,6,2,1,1,3,2,2,2
1,60,0,1,61,2,1,3,0,3,4,4,7,1,2,3,4,2,1,2
4,72,2,5,61,5,3,3,1,1,3,1,7,1,1,1,2,2,1,2
1,4,4,1,62,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,62,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,62,1,3,1,1,2,2,2,4,2,2,1,3,1,1,1
4,7,2,4,62,2,4,2,0,3,3,3,5,2,2,2,4,1,2,2
3,8,3,5,62,3,5,3,1,2,2,1,6,3,1,1,4,1,2,1
3,9,3,6,62,5,5,4,1,3,4,4,7,2,1,1,2,1,2,1
2,10,4,8,62,1,2,2,0,1,3,3,1,1,2,3,1,2,2,1
2,11,3,9,62,5,1,4,0,2,3,1,7,1,2,1,2,2,2,2
1,12,1,10,62,4,3,3,0,1,3,4,3,1,2,2,4,1,2,1
1,13,4,0,62,2,3,3,1,2,3,1,5,2,2,4,4,1,1,1
4,14,3,0,62,3,5,4,1,2,4,1,5,3,1,3,1,1,2,2
1,15,0,6,62,1,5,3,1,3,3,2,3,2,1,2,2,2,2,2
2,16,3,1,62,5,3,4,1,1,1,1,7,3,2,3,2,2,1,1
4,18,0,3,62,4,5,2,1,1,4,1,1,2,2,3,3,2,2,2
2,20,1,4,62,1,3,2,0,2,1,1,4,3,1,3,1,1,1,1
4,21,4,4,62,3,5,3,0,1,3,3,1,2,1,3,2,2,1,2
1,22,2,9,62,1,4,1,1,2,4,3,7,1,3,3,3,1,1,2
3,24,3,4,62,2,1,2,0,2,4,3,2,1,1,1,1,1,2,1
3,26,2,10,62,4,2,3,0,3,4,2,2,1,2,1,1,1,1,1
3,27,3,3,62,3,5,4,1,3,1,3,4,2,2,4,3,2,2,1
1,28,3,3,62,4,2,1,1,2,4,1,3,1,3,2,1,1,1,1
3,30,3,0,62,2,5,1,1,1,3,2,3,1,3,2,2,1,1,1
1,33,1,4,62,5,2,4,1,3,2,4,4,2,3,3,3,1,2,2
2,36,0,4,62,4,2,4,0,1,2,4,4,1,1,2,4,2,1,1
4,39,4,2,62,4,2,1,0,2,1,4,4,2,1,2,3,1,2,2
2,40,4,1,62,2,2,4,1,3,2,4,3,1,1,3,2,2,1,1
2,42,2,4,62,1,2,3,0,1,1,1,2,3,1,1,2,2,1,2
2,45,2,6,62,5,2,4,0,3,2,4,3,3,3,4,1,1,1,2
3,47,4,5,62,3,1,4,1,2,2,3,5,2,2,2,2,1,1,1
4,48,2,4,62,2,3,2,0,2,2,2,1,1,2,3,4,2,1,1
2,54,1,9,62,3,3,1,1,1,1,3,3,3,2,1,3,2,1,2
1,60,4,9,62,5,2,2,0,1,4,2,2,3,3,1,4,2,1,1
1,72,0,5,62,2,4,2,0,1,3,4,5,1,3,3,4,2,1,1
1,4,4,1,63,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,63,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,63,1,3,1,1,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,63,2,4,2,1,1,3,3,5,2,3,2,4,2,1,2
3,8,3,5,63,3,5,1,0,2,4,4,6,1,1,1,1,2,1,1
1,9,0,6,63,3,2,4,0,2,4,2,7,2,3,3,4,1,2,2
4,10,3,8,63,2,3,4,1,1,4,3,1,1,3,3,4,2,1,2
2,11,1,9,63,2,5,2,0,1,1,4,2,1,1,3,1,1,2,2
2,12,4,10,63,1,5,3,1,1,1,2,2,2,2,3,1,2,2,1
4,13,4,0,63,5,1,3,1,2,1,4,5,1,2,4,1,1,1,1
2,14,0,3,63,2,3,2,1,2,4,4,5,3,1,1,1,1,1,2
1,15,3,1,63,3,5,4,0,2,1,3,2,3,3,4,1,1,2,1
3,16,0,2,63,5,1,2,0,3,1,2,3,2,1,2,1,1,1,2
3,18,1,8,63,1,4,1,1,1,4,1,6,2,1,4,4,1,1,2
3,20,3,0,63,2,3,3,1,1,3,2,1,2,3,4,1,2,1,2
2,21,4,2,63,5,3,1,1,1,1,1,6,3,1,4,3,1,2,1
1,22,0,8,63,5,4,3,0,2,4,2,2,2,3,2,1,2,2,2
4,24,0,4,63,1,3,1,1,2,4,4,2,3,3,3,3,1,1,2
3,26,4,0,63,4,3,3,1,1,2,2,7,3,2,2,2,2,2,1
2,27,2,10,63,5,2,1,1,1,4,3,2,3,1,3,1,1,1,2
4,28,3,10,63,1,4,3,1,2,3,2,5,2,2,1,2,1,2,1
2,30,4,0,63,2,3,1,1,3,1,4,4,3,1,4,2,2,2,1
3,33,2,4,63,3,2,2,0,2,4,3,2,3,2,1,2,1,2,2
1,36,0,5,63,5,2,4,0,1,3,3,6,1,1,2,4,1,2,1
1,39,1,4,63,2,4,3,1,3,2,1,7,2,3,3,2,1,2,1
4,40,1,2,63,4,1,4,1,1,4,3,6,1,2,4,2,2,1,1
4,42,4,9,63,3,4,3,1,2,3,2,6,1,2,2,4,1,1,1
3,45,0,10,63,2,4,4,0,1,1,4,3,2,3,4,4,2,2,2
2,47,3,6,63,4,3,4,0,2,2,4,4,1,1,3,4,2,1,2
2,48,2,2,63,5,1,3,0,1,2,2,5,2,1,4,1,2,1,1
1,54,0,8,63,4,2,2,0,3,1,1,6,1,3,3,3,1,1,1
2,60,3,10,63,2,3,3,0,1,2,2,2,1,1,4,3,1,2,2
1,72,2,3,63,3,4,2,0,2,4,3,5,2,2,3,3,1,2,2
1,4,4,1,64,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,64,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,64,1,3,1,1,2,2,2,4,2,2,1,3,2,1,2
4,7,2,4,64,2,4,2,1,3,3,3,5,3,2,2,4,2,2,2
4,8,3,5,64,3,5,2,0,1,1,4,6,3,3,4,2,1,1,1
4,9,4,6,64,3,4,2,0,2,2,1,7,1,1,2,1,1,1,2
3,10,2,8,64,5,1,1,0,1,1,2,1,1,3,1,3,1,2,2
3,11,4,9,64,3,2,1,1,3,3,2,7,1,3,4,3,1,1,1
1,12,3,10,64,1,5,1,0,2,2,1,2,2,2,4,1,2,1,2
3,13,3,0,64,4,4,4,0,1,3,2,5,1,3,1,3,1,1,2
3,14,0,8,64,5,5,2,1,2,1,1,4,2,3,3,3,1,2,1
1,15,3,5,64,5,1,4,1,3,3,1,2,1,1,1,2,1,2,1
1,16,4,10,64,1,3,3,1,1,2,2,5,2,1,2,3,2,1,2
1,18,0,8,64,4,1,3,1,3,4,4,1,1,3,1,4,1,1,2
2,20,0,0,64,3,1,4,1,3,3,3,4,3,3,1,1,1,2,2
1,21,0,4,64,5,4,3,1,2,2,1,7,3,1,3,1,1,1,1
2,22,2,1,64,2,5,1,1,2,4,3,6,3,3,3,4,2,2,1
4,24,0,6,64,2,1,4,1,1,3,1,5,3,3,1,1,2,2,2
3,26,1,10,64,1,2,3,1,1,2,3,7,1,3,4,4,2,1,2
2,27,2,1,64,2,4,1,0,1,2,2,5,1,3,4,3,2,2,2
4,28,0,4,64,2,5,2,0,1,3,3,3,2,3,4,3,1,2,1
2,30,1,2,64,5,1,4,0,2,3,2,1,3,2,4,2,1,1,1
3,33,1,9,64,4,5,4,0,3,3,3,4,3,3,3,4,2,1,1
3,36,2,6,64,4,3,3,1,2,2,1,2,3,3,1,3,1,1,2
1,39,4,5,64,4,5,3,0,1,1,4,6,1,1,2,3,2,1,2
3,40,1,2,64,2,3,1,1,3,4,1,4,3,2,3,3,1,1,1
1,42,2,9,64,2,5,3,0,2,2,3,7,2,2,1,2,2,1,2
3,45,0,6,64,5,4,1,0,2,3,4,7,1,2,1,1,2,2,2
2,47,4,4,64,2,3,1,0,1,1,2,7,2,3,3,4,1,2,2
4,48,4,6,64,3,3,1,0,3,1,1,6,2,2,4,4,2,1,2
1,54,4,10,64,2,5,1,1,3,3,1,5,3,3,4,3,2,1,1
2,60,4,5,64,4,3,4,0,1,2,2,6,2,1,4,4,1,1,1
2,72,0,6,64,4,1,3,1,3,2,4,5,1,1,2,2,1,2,2
1,4,4,1,65,4,1,3,1,3,1,4,2,3,3,3,1,2,1,1
2,5,0,2,65,5,2,4,0,1,4,1,3,1,1,4,2,1,2,2
3,6,1,3,65,1,3,1,0,2,2,2,4,2,2,1,3,2,2,1
4,7,2,4,65,2,4,2,0,1,3,3,5,3,2,2,4,2,1,1
2,8,3,5,65,3,5,4,1,2,4,2,6,2,3,3,3,1,1,1
3,9,0,6,65,2,4,3,1,1,3,2,7,3,3,2,1,1,2,2
3,10,3,8,65,1,1,1,1,2,4,3,1,1,2,4,1,2,2,2
2,11,0,9,65,1,4,1,1,3,2,1,4,1,2,1,2,1,1,1
2,12,3,10,65,3,2,4,1,3,1,1,5,3,3,3,4,2,1,1
2,13,1,0,65,1,3,2,0,2,2,2,7,1,2,3,4,2,1,2
1,14,2,9,65,1,4,3,0,1,3,2,1,2,1,3,4,1,2,2
2,15,4,0,65,3,3,3,1,1,1,4,4,2,2,4,3,1,2,2
4,16,4,2,65,1,4,2,1,1,4,2,3,1,3,2,3,1,1,1
