# ACTS Test Suite Generation: Thu Jul 22 15:11:26 JST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 3
# Number of parameters: 20
# Maximum number of values per parameter: 128
# Number of configurations: 42447
checking_status,duration,credit_history,purpose,credit_amount,saving_status,emplyoment,installment_commintment,sex,other_parties,residence,property_magnitude,age,other_emplyoment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
1,39,1,4,40,2,1,4,1,2,1,1,5,2,2,4,4,1,1,2
4,39,4,5,40,5,4,1,1,2,2,3,6,1,3,2,2,2,2,2
2,39,3,6,40,2,3,4,0,1,2,1,7,2,2,1,2,1,2,2
3,39,0,8,40,5,1,3,1,1,4,1,5,3,2,2,3,2,1,2
1,39,2,9,40,5,2,4,0,3,1,3,2,2,1,1,2,1,2,1
4,39,3,10,40,2,1,4,0,2,1,4,7,2,1,4,4,1,2,1
4,40,2,0,40,3,3,2,0,2,3,1,1,1,3,1,1,1,1,1
2,40,3,1,40,4,4,4,1,3,2,2,2,2,2,3,3,2,2,2
1,40,4,2,40,5,2,3,1,1,4,3,3,3,1,4,2,1,2,2
3,40,0,3,40,1,5,1,0,2,1,4,4,2,2,2,4,1,2,2
4,40,1,4,40,2,1,4,1,1,1,2,5,3,2,1,3,2,2,2
2,40,1,5,40,5,3,1,1,1,2,1,6,1,2,1,2,1,1,1
3,40,4,6,40,3,2,1,1,2,3,3,7,1,3,1,1,1,1,2
1,40,3,8,40,3,5,4,0,3,4,1,3,2,1,4,2,1,1,2
1,40,0,9,40,2,3,3,0,1,3,2,1,2,1,4,2,1,1,1
4,40,0,10,40,3,2,1,0,2,3,2,5,3,1,1,1,2,2,1
4,42,2,0,40,3,3,2,0,2,3,1,1,1,3,1,1,1,1,1
2,42,3,1,40,4,4,4,1,3,2,2,2,2,2,3,3,2,2,2
1,42,4,2,40,5,2,3,0,1,4,3,3,3,1,4,2,1,1,1
3,42,0,3,40,1,5,1,1,2,1,4,4,1,2,2,4,2,2,1
3,42,1,4,40,2,1,1,1,1,2,1,5,2,1,3,1,1,2,2
2,42,4,5,40,3,5,3,1,1,1,2,6,3,2,4,4,2,2,2
4,42,3,6,40,3,3,3,1,1,3,2,7,1,2,3,1,1,2,2
2,42,1,8,40,5,1,1,0,2,4,2,4,3,1,3,2,1,2,1
1,42,3,9,40,1,1,4,1,1,3,1,2,3,3,3,3,1,1,2
4,42,3,10,40,1,4,3,0,2,4,4,4,2,3,1,3,1,1,1
4,45,2,0,40,3,3,2,0,2,3,1,1,1,3,1,1,1,1,1
2,45,3,1,40,4,4,4,1,3,2,2,2,2,2,3,3,2,2,2
1,45,4,2,40,5,2,3,1,1,4,3,3,3,1,4,2,1,2,2
3,45,0,3,40,1,5,1,0,2,1,4,4,2,2,2,4,2,2,1
1,45,1,4,40,2,1,3,1,3,2,3,5,3,1,1,4,2,2,1
2,45,4,5,40,2,2,4,0,1,4,1,6,2,3,2,4,2,1,1
1,45,4,6,40,5,4,4,0,1,1,2,7,2,2,3,3,2,2,2
4,45,2,8,40,4,2,2,0,3,3,4,1,2,1,2,3,2,2,1
3,45,2,9,40,2,5,1,1,1,1,1,4,1,3,1,4,2,1,1
4,45,0,10,40,5,1,1,0,1,4,4,5,1,3,4,2,2,2,2
4,47,2,0,40,3,3,2,0,2,3,1,1,1,3,1,1,1,1,1
2,47,3,1,40,4,4,4,1,3,2,2,2,2,2,3,3,2,2,2
1,47,4,2,40,5,2,3,1,1,4,3,3,3,1,4,2,2,2,2
3,47,0,3,40,1,5,1,0,2,1,4,4,2,3,2,4,1,2,1
4,47,1,4,40,2,1,1,0,1,1,1,5,1,3,3,2,1,2,2
4,47,2,5,40,4,1,3,0,3,3,2,6,1,2,4,4,2,2,1
4,47,0,6,40,4,2,4,1,1,1,4,7,2,2,2,2,2,2,2
1,47,4,8,40,2,4,4,1,2,4,1,6,2,2,4,4,1,2,2
2,47,2,9,40,5,4,2,0,2,1,2,4,1,2,3,3,1,1,1
3,47,1,10,40,2,3,3,1,3,3,1,3,2,1,3,3,1,2,1
4,48,2,0,40,3,3,2,0,2,3,1,1,1,3,1,1,1,1,1
2,48,3,1,40,4,4,4,1,3,2,2,2,2,2,3,3,2,2,2
1,48,4,2,40,5,2,3,1,1,4,3,3,3,1,4,2,2,2,2
3,48,0,3,40,1,5,1,0,3,1,4,4,2,3,2,4,2,2,1
3,48,1,4,40,2,1,1,1,1,1,4,5,1,1,2,2,2,1,1
3,48,1,5,40,5,5,1,1,2,2,3,6,3,3,4,2,2,2,2
1,48,2,6,40,2,5,4,1,1,1,1,7,2,2,4,3,2,2,1
2,48,2,8,40,2,2,2,0,3,4,1,4,3,2,2,3,1,2,2
1,48,0,9,40,1,2,3,0,3,4,3,5,3,2,3,2,1,2,1
3,48,3,10,40,3,5,4,1,3,3,3,7,1,3,4,2,2,2,1
4,54,2,0,40,3,3,2,0,2,3,1,1,1,3,1,1,1,1,1
2,54,3,1,40,4,4,4,1,3,2,2,2,2,2,3,3,2,2,2
1,54,4,2,40,5,2,3,0,1,4,3,3,3,1,4,2,1,2,2
3,54,0,3,40,1,5,1,1,2,1,4,4,2,3,2,4,1,1,2
3,54,1,4,40,2,1,4,1,1,1,4,5,3,2,4,4,1,2,2
4,54,2,5,40,1,2,3,1,3,4,1,6,3,2,4,1,2,1,1
1,54,4,6,40,3,1,4,1,3,3,4,7,2,3,4,4,1,2,2
4,54,3,8,40,1,4,1,1,2,4,4,2,2,2,1,4,2,2,1
2,54,2,9,40,2,5,3,0,1,3,1,1,2,3,3,1,1,2,2
4,54,4,10,40,4,5,3,0,3,3,3,2,3,2,3,4,2,2,2
4,60,2,0,40,3,3,2,0,2,3,1,1,1,3,1,1,1,1,1
2,60,3,1,40,4,4,4,1,3,2,2,2,2,2,3,3,2,2,2
1,60,4,2,40,5,2,3,0,1,4,3,3,3,1,4,2,1,2,2
3,60,0,3,40,1,5,1,1,1,1,4,4,1,3,2,4,2,2,1
1,60,1,4,40,2,1,3,1,3,2,3,5,2,3,2,1,2,1,1
4,60,2,5,40,5,1,4,1,2,4,1,6,3,1,3,2,1,1,1
1,60,1,6,40,1,5,2,1,3,1,2,7,3,3,3,3,1,2,1
3,60,4,8,40,1,4,1,0,2,4,3,5,3,3,2,1,2,1,2
2,60,2,9,40,2,2,1,0,2,1,1,5,2,2,2,2,2,2,1
1,60,1,10,40,1,1,1,0,1,4,2,5,3,1,3,2,1,2,1
4,72,2,0,40,3,3,2,0,2,3,1,1,1,3,1,1,1,1,1
2,72,3,1,40,4,4,4,1,3,2,2,2,2,2,3,3,2,2,2
1,72,4,2,40,5,2,3,1,1,4,3,3,3,1,4,2,1,2,2
3,72,0,3,40,1,5,1,1,1,1,4,4,2,1,2,4,1,1,2
2,72,1,4,40,2,1,3,0,2,2,3,5,1,1,3,3,1,2,1
2,72,0,5,40,5,5,3,1,2,3,1,6,2,1,2,4,2,1,1
2,72,4,6,40,4,2,2,1,3,3,3,7,3,3,3,2,1,2,1
1,72,0,8,40,2,1,1,1,1,1,1,2,2,3,2,1,2,1,1
3,72,4,9,40,5,2,2,1,1,1,3,1,1,2,4,4,2,1,1
2,72,4,10,40,5,5,1,1,1,1,4,3,1,3,3,3,2,2,1
4,4,2,0,41,3,3,2,0,2,3,1,1,1,3,1,1,1,1,1
2,4,3,1,41,4,4,4,1,3,2,2,2,2,2,3,3,2,2,2
1,4,4,2,41,5,2,3,0,1,4,3,3,3,1,4,2,2,1,2
3,4,0,3,41,1,5,1,1,2,1,4,4,2,1,2,4,1,2,1
4,4,1,4,41,2,1,4,1,1,4,4,5,1,2,1,3,1,1,1
3,4,2,5,41,4,2,2,1,3,2,3,6,3,3,2,1,1,2,2
1,4,3,6,41,3,5,2,0,1,1,2,7,1,3,4,1,2,2,1
4,4,4,8,41,1,4,3,0,3,2,1,1,1,1,3,4,2,1,1
4,4,0,9,41,5,3,1,1,3,3,2,2,3,2,4,2,1,2,2
3,4,1,10,41,3,4,1,0,2,3,3,3,3,3,3,3,2,1,1
2,5,3,0,41,2,2,3,0,2,3,4,4,2,3,2,2,2,1,2
2,5,2,1,41,5,5,2,0,1,4,1,5,2,2,3,4,1,2,1
2,5,0,2,41,3,1,4,1,3,1,1,6,3,1,1,2,2,1,2
4,5,4,3,41,4,3,4,0,2,3,3,7,2,2,1,4,1,1,2
1,5,1,4,41,1,2,1,1,2,2,2,1,2,1,4,3,1,2,2
3,5,4,5,41,2,5,3,0,1,1,2,2,1,2,1,1,1,1,1
2,5,2,6,41,1,1,4,1,1,3,3,3,1,1,2,1,1,2,2
1,5,1,8,41,4,3,2,1,3,4,4,4,3,2,2,3,1,2,1
1,5,3,9,41,1,4,2,0,2,4,1,5,3,3,1,1,1,1,1
4,5,3,10,41,5,3,3,1,1,1,4,6,1,1,3,3,2,2,1
1,6,0,0,41,2,4,1,1,1,2,1,7,1,1,3,2,1,2,1
3,6,4,1,41,3,1,3,0,2,4,4,1,3,3,4,4,2,1,2
4,6,2,2,41,1,3,2,0,2,3,2,2,2,2,2,2,1,2,1
4,6,3,3,41,4,5,4,0,3,2,1,3,1,3,4,3,2,1,2
2,6,2,4,41,5,4,4,0,3,1,3,4,2,3,4,1,2,1,2
4,6,0,5,41,3,2,4,0,3,3,1,5,2,2,2,2,2,2,1
2,6,1,6,41,2,3,1,0,2,4,2,6,2,2,1,4,1,1,2
3,6,2,8,41,5,1,1,1,2,2,4,7,2,3,1,1,2,2,2
2,6,4,9,41,4,5,4,1,1,1,3,1,1,1,2,2,2,2,2
1,6,0,10,41,4,1,2,0,3,4,2,2,2,3,3,1,1,1,2
3,7,1,0,41,5,5,4,1,3,1,1,3,3,2,4,4,1,1,1
4,7,4,1,41,2,2,2,0,1,3,3,4,1,1,1,3,2,2,2
3,7,3,2,41,4,4,1,1,2,2,4,5,1,3,3,1,1,2,2
1,7,2,3,41,3,4,3,1,1,3,2,6,3,2,2,2,2,2,1
2,7,0,4,41,1,3,3,0,3,4,1,7,3,3,2,3,1,2,2
2,7,3,5,41,5,1,1,1,2,4,3,1,2,1,3,4,2,1,2
4,7,1,6,41,3,2,3,1,3,2,4,2,3,1,3,2,2,1,2
2,7,0,8,41,2,2,2,1,1,1,2,3,2,3,4,4,1,1,1
3,7,1,9,41,3,1,3,1,2,2,1,4,2,3,3,3,2,2,1
2,7,4,10,41,1,3,4,0,2,2,2,5,2,2,4,2,1,1,1
4,8,4,0,41,1,5,1,1,1,3,3,6,1,3,4,3,1,1,1
1,8,1,1,41,2,2,4,0,3,1,4,7,3,2,2,1,2,2,2
3,8,0,2,41,2,4,2,1,2,4,1,1,2,1,1,4,1,1,2
2,8,2,3,41,5,1,2,0,3,2,2,2,3,3,3,1,1,1,2
3,8,3,4,41,4,3,3,1,2,3,4,3,2,2,1,2,1,1,1
1,8,1,5,41,3,4,1,0,2,2,2,4,3,3,4,3,2,1,1
3,8,4,6,41,4,4,3,1,3,1,3,5,3,1,3,3,2,2,1
1,8,3,8,41,3,5,4,1,2,3,3,6,2,2,4,2,2,1,1
1,8,2,9,41,2,2,1,1,1,1,4,7,3,3,3,4,1,2,1
3,8,2,10,41,2,5,4,1,3,4,1,1,1,2,1,3,2,1,1
4,9,0,0,41,4,1,2,1,1,4,3,2,1,3,1,4,1,1,1
1,9,3,1,41,1,3,1,0,2,3,1,3,3,2,2,2,2,2,2
2,9,1,2,41,5,5,4,1,3,1,2,4,2,1,3,3,2,1,2
3,9,4,3,41,2,2,3,0,3,2,4,5,2,1,4,1,2,2,1
3,9,2,4,41,3,4,2,1,2,2,3,6,2,3,3,4,1,1,2
2,9,0,5,41,1,3,3,1,3,1,4,7,3,2,4,4,2,1,1
2,9,0,6,41,5,3,2,0,3,4,1,1,2,3,2,4,1,1,2
2,9,0,8,41,4,4,2,1,2,4,1,2,1,2,4,4,2,1,1
4,9,3,9,41,4,5,2,1,1,1,4,3,1,3,4,1,1,1,2
1,9,2,10,41,1,2,4,0,3,2,4,4,3,3,2,4,2,2,2
4,10,3,0,41,4,1,2,1,1,3,2,5,1,3,1,1,1,1,1
1,10,0,1,41,5,3,4,0,2,4,3,6,3,2,4,4,2,2,2
2,10,4,2,41,1,4,1,1,3,1,4,7,2,1,3,2,2,1,2
3,10,1,3,41,3,5,3,1,1,2,1,1,2,2,2,3,2,1,2
4,10,2,4,41,2,2,2,0,3,1,2,2,1,2,2,1,1,1,2
1,10,2,5,41,2,3,4,1,1,2,3,3,2,3,3,4,1,1,1
1,10,1,6,41,3,2,3,0,1,3,4,4,3,3,3,2,1,1,2
3,10,4,8,41,1,5,1,0,2,4,1,5,2,1,1,1,1,2,2
3,10,1,9,41,3,1,2,1,1,4,3,6,3,1,3,4,1,2,2
3,10,3,10,41,2,5,2,0,2,1,2,7,3,3,1,3,1,2,1
4,11,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,11,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,11,0,2,41,1,4,1,0,3,1,4,3,2,1,3,3,1,2,2
3,11,1,3,41,3,5,3,1,1,2,1,4,2,3,2,4,2,1,1
1,11,2,4,41,2,2,1,0,3,4,1,5,2,2,3,4,2,1,2
1,11,0,5,41,5,2,1,0,1,1,2,6,3,2,2,4,1,2,2
4,11,2,6,41,5,3,2,0,3,4,4,7,3,1,4,2,2,1,2
1,11,1,8,41,3,3,2,0,2,4,2,6,1,1,4,1,1,1,1
1,11,0,9,41,4,1,3,1,2,3,1,5,1,3,2,1,1,2,1
4,11,2,10,41,4,1,2,0,2,3,4,2,3,1,2,4,2,1,1
4,12,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,12,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,12,0,2,41,1,4,1,1,3,1,4,3,2,1,3,3,1,2,2
3,12,1,3,41,3,5,3,0,1,2,1,4,3,2,2,4,2,2,2
1,12,2,4,41,2,2,1,1,2,1,4,5,1,1,3,4,2,1,2
2,12,4,5,41,3,3,4,1,3,4,1,6,1,3,2,3,1,2,1
1,12,0,6,41,2,2,3,0,3,1,2,7,1,1,4,2,1,2,2
4,12,1,8,41,5,3,1,1,3,4,1,7,2,2,4,1,2,1,1
3,12,2,9,41,3,3,3,1,3,4,4,6,3,1,1,4,1,2,2
4,12,0,10,41,5,5,1,0,1,2,1,5,3,2,2,1,1,2,1
4,13,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,13,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,13,0,2,41,1,4,1,0,3,1,4,3,2,1,3,3,1,2,1
3,13,1,3,41,3,5,3,0,3,2,1,4,3,1,2,4,2,2,1
4,13,2,4,41,2,2,2,0,2,2,4,5,1,3,2,2,1,1,2
2,13,2,5,41,5,4,2,1,3,3,2,6,2,3,1,3,2,2,2
2,13,4,6,41,2,4,2,0,3,1,2,7,3,1,1,3,1,2,1
1,13,2,8,41,3,3,3,1,1,3,3,2,3,3,1,1,2,1,1
4,13,0,9,41,3,5,4,1,3,3,3,4,3,2,2,2,2,1,1
4,13,2,10,41,5,4,4,0,2,1,3,7,1,2,2,4,2,1,2
4,14,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,14,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,14,0,2,41,1,4,1,1,3,1,4,3,2,1,3,3,2,1,2
3,14,1,3,41,3,5,3,0,2,2,1,4,1,1,2,4,1,2,2
1,14,2,4,41,2,2,3,1,1,2,1,5,2,2,4,4,2,1,2
1,14,2,5,41,2,4,4,1,1,4,1,6,2,3,3,4,1,2,2
3,14,3,6,41,5,1,4,0,3,3,3,7,1,3,1,2,1,2,1
4,14,3,8,41,5,3,1,1,1,2,2,3,2,3,3,4,1,2,2
4,14,0,9,41,5,4,1,1,3,4,1,3,3,3,3,2,2,2,2
2,14,2,10,41,2,3,4,0,1,3,2,7,3,1,2,4,1,2,2
4,15,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,15,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,15,0,2,41,1,4,1,0,3,1,4,3,2,1,3,3,1,1,2
3,15,1,3,41,3,5,3,1,2,2,1,4,1,1,2,4,2,1,1
3,15,2,4,41,2,2,2,0,1,3,3,5,3,1,1,1,2,1,1
1,15,4,5,41,4,5,1,0,3,4,4,6,2,1,3,2,2,2,2
1,15,2,6,41,2,2,3,1,3,4,1,7,3,3,2,2,2,2,2
1,15,2,8,41,2,5,4,1,1,2,3,4,2,1,4,4,1,2,2
2,15,1,9,41,1,4,2,1,1,4,4,7,2,3,2,1,1,1,2
2,15,1,10,41,5,3,1,0,3,2,3,1,1,3,3,1,2,2,2
4,16,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,16,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,16,0,2,41,1,4,1,1,3,1,4,3,2,1,3,3,2,2,1
3,16,1,3,41,3,5,3,1,2,2,1,4,2,2,2,4,1,2,1
1,16,2,4,41,2,2,2,0,1,1,1,5,1,1,3,3,1,1,2
2,16,4,5,41,2,2,1,0,2,1,3,6,1,3,1,2,1,2,2
2,16,2,6,41,1,1,4,1,1,2,2,7,3,3,2,4,1,2,1
3,16,0,8,41,2,2,4,0,1,1,4,6,2,2,1,1,1,2,2
2,16,2,9,41,3,2,3,1,2,4,2,3,2,2,1,1,2,2,2
3,16,4,10,41,2,5,3,0,1,4,3,3,3,2,2,2,2,2,2
4,18,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,18,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,18,0,2,41,1,4,1,1,3,1,4,3,2,1,3,3,2,2,1
3,18,1,3,41,3,5,3,0,3,2,1,4,2,3,2,4,1,2,1
1,18,2,4,41,2,2,2,1,1,3,4,5,1,1,3,1,2,2,2
2,18,1,5,41,5,3,4,0,1,2,1,6,2,3,3,2,2,1,1
2,18,2,6,41,3,3,3,0,1,1,2,7,1,2,3,4,1,2,1
2,18,4,8,41,5,1,1,0,2,1,1,5,1,3,4,3,2,2,2
4,18,1,9,41,4,5,1,0,2,2,4,2,1,2,4,3,1,2,2
1,18,2,10,41,3,2,2,1,1,1,4,2,2,3,2,1,2,2,1
4,20,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,20,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,20,0,2,41,1,4,1,0,3,1,4,3,2,1,3,3,2,2,1
3,20,1,3,41,3,5,3,0,3,2,1,4,2,3,2,4,1,2,1
2,20,2,4,41,2,2,3,0,2,3,3,5,3,1,1,3,2,2,1
1,20,4,5,41,4,4,4,1,1,2,4,6,1,2,4,2,1,2,1
1,20,2,6,41,2,1,4,0,1,3,1,7,3,1,3,1,2,1,2
1,20,1,8,41,2,4,3,0,1,2,2,7,3,2,3,2,1,2,2
2,20,1,9,41,1,1,4,0,1,2,1,3,1,2,1,3,1,2,1
2,20,0,10,41,4,4,1,0,1,2,4,2,1,1,2,4,1,2,2
4,21,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,21,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,21,0,2,41,1,4,1,1,3,1,4,3,2,1,3,3,1,1,1
3,21,1,3,41,3,5,3,1,1,2,1,4,3,3,2,4,1,2,2
3,21,2,4,41,2,2,1,0,3,4,1,5,1,3,4,1,1,2,1
3,21,4,5,41,5,2,2,1,1,3,1,6,3,2,3,1,2,2,2
3,21,0,6,41,1,1,2,0,2,2,4,7,1,1,2,4,1,2,1
4,21,4,8,41,2,5,3,1,2,1,1,1,3,2,2,1,2,2,2
3,21,0,9,41,4,3,1,0,1,3,4,7,1,3,3,1,2,1,2
3,21,1,10,41,1,5,4,1,1,1,1,1,3,1,4,1,2,2,2
4,22,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,22,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,22,0,2,41,1,4,1,0,3,1,4,3,2,1,3,3,1,2,2
3,22,1,3,41,3,5,3,1,3,2,1,4,3,2,2,4,1,1,2
3,22,2,4,41,2,2,3,1,1,1,1,5,2,1,4,1,2,1,1
1,22,0,5,41,4,2,2,1,1,1,1,6,1,1,2,4,2,1,1
4,22,2,6,41,5,3,4,0,3,1,1,7,1,1,2,1,2,2,2
2,22,1,8,41,2,2,2,0,2,3,4,2,1,2,3,1,1,1,1
1,22,3,9,41,2,2,2,0,1,3,4,7,3,3,1,1,2,2,2
2,22,2,10,41,3,2,3,1,3,3,4,3,3,1,4,2,1,1,2
4,24,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,24,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,24,0,2,41,1,4,1,0,3,1,4,3,2,1,3,3,2,1,1
3,24,1,3,41,3,5,3,0,1,2,1,4,1,1,2,4,2,1,1
4,24,2,4,41,2,2,4,0,3,2,4,5,1,3,3,3,1,2,2
2,24,3,5,41,2,4,2,1,1,4,4,6,3,1,3,4,2,1,1
1,24,4,6,41,2,2,4,0,2,4,1,7,3,1,4,1,2,2,1
3,24,4,8,41,1,4,1,1,1,3,1,1,2,2,4,4,2,2,1
1,24,2,9,41,2,2,4,1,1,3,4,7,2,1,3,4,2,2,1
1,24,1,10,41,4,3,1,1,3,2,2,2,1,3,2,4,1,2,1
4,26,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,26,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,26,0,2,41,1,4,1,0,3,1,4,3,2,1,3,3,2,2,2
3,26,1,3,41,3,5,3,1,3,2,1,4,2,1,2,4,1,1,1
1,26,2,4,41,2,2,2,1,3,2,1,5,1,1,4,2,2,1,2
4,26,0,5,41,4,1,2,1,1,2,3,6,2,1,1,2,1,2,2
3,26,0,6,41,5,4,3,0,3,1,4,7,3,2,3,4,2,1,2
3,26,2,8,41,5,4,2,0,1,4,3,4,2,1,3,2,2,1,1
4,26,0,9,41,4,2,1,1,2,3,3,5,2,2,1,1,1,1,2
4,26,1,10,41,5,4,3,0,1,2,4,4,2,1,3,4,1,2,2
4,27,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,27,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,27,0,2,41,1,4,1,0,3,1,4,3,2,1,3,3,1,2,1
3,27,1,3,41,3,5,3,1,2,2,1,4,3,3,2,4,1,1,1
3,27,2,4,41,2,2,1,1,2,2,4,5,2,2,2,3,1,2,1
1,27,3,5,41,2,5,4,1,1,3,1,6,1,3,2,4,2,2,2
4,27,2,6,41,1,3,1,0,1,4,3,7,3,2,3,1,2,2,2
1,27,2,8,41,1,2,1,0,3,2,4,5,2,1,4,2,1,2,2
1,27,1,9,41,3,3,4,1,2,4,4,4,1,3,4,3,1,1,1
3,27,0,10,41,1,5,2,0,2,2,4,4,1,2,2,2,1,2,1
4,28,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,28,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,28,0,2,41,1,4,1,0,3,1,4,3,2,1,3,3,1,2,2
3,28,1,3,41,3,5,3,0,3,2,1,4,2,2,2,4,2,1,1
2,28,2,4,41,2,2,1,0,1,4,4,5,1,1,3,3,1,2,1
1,28,1,5,41,3,1,3,1,3,3,2,6,2,2,4,3,1,1,1
4,28,1,6,41,3,2,2,1,1,3,2,7,3,2,1,4,2,2,2
3,28,3,8,41,2,5,2,1,1,1,4,2,2,3,3,3,2,1,2
3,28,1,9,41,4,1,2,1,2,2,1,3,1,1,1,2,1,2,2
1,28,3,10,41,5,1,4,0,2,2,1,6,2,1,4,1,2,1,2
4,30,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,30,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,30,0,2,41,1,4,1,0,3,1,4,3,2,1,3,3,1,1,2
3,30,1,3,41,3,5,3,0,1,2,1,4,3,3,2,4,1,2,2
2,30,2,4,41,2,2,2,0,3,1,2,5,2,1,2,3,1,1,1
1,30,4,5,41,3,4,1,0,2,1,1,6,2,2,4,4,1,2,2
2,30,0,6,41,4,3,3,1,1,4,2,7,3,3,3,1,1,2,1
2,30,0,8,41,5,1,2,0,3,4,3,5,1,3,1,2,1,1,2
3,30,1,9,41,3,5,2,1,1,3,4,1,3,3,4,3,1,1,1
4,30,1,10,41,1,1,1,0,3,2,3,4,3,3,1,2,2,1,1
4,33,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,33,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,33,0,2,41,1,4,1,1,3,1,4,3,2,1,3,3,1,2,2
3,33,1,3,41,3,5,3,0,3,2,1,4,2,3,2,4,1,2,2
2,33,2,4,41,2,2,3,0,2,4,3,5,3,1,3,3,2,1,1
3,33,0,5,41,4,5,1,0,2,4,1,6,1,1,1,4,1,2,2
3,33,4,6,41,3,3,1,0,2,2,3,7,2,2,3,1,1,2,2
2,33,4,8,41,3,3,2,0,3,4,1,6,3,2,3,1,1,2,1
1,33,3,9,41,3,1,3,1,2,4,2,1,1,2,2,1,1,1,1
4,33,0,10,41,2,3,1,1,1,2,4,5,3,3,3,4,2,2,1
4,36,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,36,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,36,0,2,41,1,4,1,0,3,1,4,3,2,1,3,3,2,1,1
3,36,1,3,41,3,5,3,1,1,2,1,4,1,1,2,4,2,1,1
2,36,2,4,41,2,2,4,1,3,1,2,5,1,2,4,4,2,2,2
4,36,2,5,41,2,3,2,1,3,1,2,6,3,3,1,3,1,2,1
4,36,0,6,41,5,3,3,0,1,4,1,7,2,3,1,1,2,2,2
3,36,0,8,41,4,5,1,0,1,4,2,6,2,2,4,3,1,2,2
4,36,4,9,41,5,2,4,1,1,4,1,6,2,1,1,4,1,1,2
4,36,4,10,41,3,5,3,0,3,4,4,3,2,1,2,2,1,2,2
4,39,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,39,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,39,0,2,41,1,4,1,1,3,1,4,3,2,1,3,3,1,2,2
3,39,1,3,41,3,5,3,1,2,2,1,4,3,1,2,4,1,1,1
1,39,2,4,41,2,2,1,0,2,3,1,5,1,3,1,1,1,1,1
3,39,2,5,41,5,2,2,0,1,3,1,6,2,3,3,4,1,1,2
2,39,0,6,41,3,5,4,0,2,4,1,7,1,3,2,1,2,2,2
2,39,0,8,41,1,5,1,0,1,3,1,3,3,1,3,1,1,1,1
4,39,0,9,41,4,4,3,1,2,4,2,6,2,1,1,1,2,1,2
4,39,1,10,41,2,4,4,1,1,3,1,3,1,2,1,2,2,1,1
4,40,3,0,41,4,1,2,1,1,3,2,1,1,3,1,1,1,1,1
1,40,4,1,41,5,3,4,0,2,4,3,2,3,2,4,2,2,2,2
2,40,0,2,41,1,4,1,1,3,1,4,3,2,1,3,3,1,1,2
3,40,1,3,41,3,5,3,0,2,2,1,4,2,1,2,4,2,1,1
4,40,2,4,41,2,2,3,0,2,2,4,5,3,1,4,3,1,2,1
3,40,2,5,41,3,5,4,1,2,1,2,6,3,2,3,2,1,1,1
1,40,2,6,41,2,5,3,0,2,3,4,7,3,3,1,2,1,2,1
4,40,4,8,41,3,1,2,1,1,1,2,1,2,1,3,3,2,1,1
